# taxonomy 	1136_F-BL_CP04543-B_L001_taxonomic_profile	1136_FV-W4_CP04543_L007_taxonomic_profile	1137__FV-W4_CP04543_L007_taxonomic_profile	1138_F-BL_CP04543-B_L001_taxonomic_profile	1138__FV-W4_CP04543_L007_taxonomic_profile	1139__FV-W4_CP04543_L007_taxonomic_profile	1140_F-BL_CP04543-B_L001_taxonomic_profile	1140__FV-W4_CP04543_L007_taxonomic_profile	1141__FV-W4_CP04543_L007_taxonomic_profile	1142_F-BL_CP04543-B_L001_taxonomic_profile	1142__FV-W4_CP04543_L007_taxonomic_profile	1143__FV-W4_CP04543_L007_taxonomic_profile	1144_F-BL_CP04543-B_L001_taxonomic_profile	1144__FV-W4_CP04543_L007_taxonomic_profile	1145__FV-W4_CP04543_L007_taxonomic_profile	1146_F-BL_CP04543-B_L001_taxonomic_profile	1146__FT-W4_CP04543_L007_taxonomic_profile	1147__FT-W4_CP04543_L007_taxonomic_profile	1148_F-BL_CP04543-B_L001_taxonomic_profile	1148_FT-W4_CP04543_L007_taxonomic_profile	1149_FT-W4_CP04543_L007_taxonomic_profile	1150_F-BL_CP04543-B_L001_taxonomic_profile	1150_FT-W4_CP04543_L007_taxonomic_profile	1151_FT-W4_CP04543_L007_taxonomic_profile	1152_F-BL_CP04543-B_L001_taxonomic_profile	1152_FT-W4_CP04543_L007_taxonomic_profile	1153_FT-W4_CP04543_L007_taxonomic_profile	1154_F-BL_CP04543-B_L001_taxonomic_profile	1154_FT-W4_CP04543_L007_taxonomic_profile	1155_FT-W4_CP04543_L007_taxonomic_profile	1156_M-BL_CP04543-B_L001_taxonomic_profile	1156_MSV-W4_CP04543_L007_taxonomic_profile	1157_MSV-W4_CP04543_L007_taxonomic_profile	1158_MSV-W4_CP04543_L007_taxonomic_profile	1159_MSV-W4_CP04543_L007_taxonomic_profile	1160_M-BL_CP04543-B_L001_taxonomic_profile	1160_MSV-W4_B_CP04543_L001_taxonomic_profile	1161_MSV-W4_CP04543_L007_taxonomic_profile	1162_MSV-W4_CP04543_L007_taxonomic_profile	1163_MSV-W4_CP04543_L007_taxonomic_profile	1164_M-BL_CP04543-B_L001_taxonomic_profile	1164_MSV-W4_CP04543_L007_taxonomic_profile	1165_MSV-W4_CP04543_L007_taxonomic_profile	1166_M_O_V-W4_CP04543_L007_taxonomic_profile	1167_M_O_V-W4_CP04543_L007_taxonomic_profile	1168_M-BL_CP04543-B_L001_taxonomic_profile	1168_M_O_V-W4_CP04543_L007_taxonomic_profile	1169_M_O_V-W4_CP04543_L007_taxonomic_profile	1170_M-BL_CP04543-B_L001_taxonomic_profile	1170_M_O_V-W4_CP04543_L007_taxonomic_profile	1171_M_O_V-W4_CP04543_L007_taxonomic_profile	1172_M_O_V-W4_CP04543_L007_taxonomic_profile	1173_M_O_V-W4_CP04543_L007_taxonomic_profile	1174_M-BL_CP04543-B_L001_taxonomic_profile	1174_M_O_V-W4_CP04543_L007_taxonomic_profile	1176_M_ORX_E-W4_CP04543_L007_taxonomic_profile	1177_M_ORX_E-W4_CP04543_L007_taxonomic_profile	1178_M-BL_CP04543-B_L001_taxonomic_profile	1178_M_ORX_E-W4_CP04543_L007_taxonomic_profile	1179_M_ORX_E-W4_CP04543_L007_taxonomic_profile	1180_M-BL_CP04543-B_L001_taxonomic_profile	1180_M_ORX_E-W4_CP04543_L007_taxonomic_profile	1181_M_ORX_E-W4_CP04543_L007_taxonomic_profile	1182_M-BL_CP04543-B_L001_taxonomic_profile	1182_M_ORX_E-W4_CP04543_L007_taxonomic_profile	1183_M_ORX_E-W4_CP04543_L007_taxonomic_profile	1184_M-BL_CP04543-B_L001_taxonomic_profile	1184_M_ORX_E-W4_CP04543_L007_taxonomic_profile	1185_M_ORX_E-W4_CP04543_L007_taxonomic_profile
k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0.05494	0	0	0.01099	0	0	0.09709	0	0	0.03102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.94506	100.0	100.0	99.98901	100.0	100.0	99.90291	100.0	100.0	99.96898	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
k__Bacteria|p__Firmicutes	56.78992	48.73982	40.69896	63.15814	54.48307	43.48854	29.99186	39.17663	59.29548	33.45631	61.78323	69.07398	33.53757	30.93731	55.47101	53.83352	26.70008	29.26682	60.09231	25.01454	37.71236	53.65117	19.04658	39.84974	34.6199	30.45286	40.34453	35.82683	35.57808	27.2772	36.95173	48.1383	55.3053	40.26774	51.55411	47.26863	53.41456	51.46624	47.65634	47.94219	33.11883	52.71752	46.1435	50.03132	44.57528	42.1906	58.02176	51.34161	38.71043	39.60061	42.91499	48.75154	40.92726	36.77754	56.3728	37.27353	46.36344	28.40502	46.16943	44.31763	46.20294	65.31179	51.49067	37.44263	44.22492	56.62457	29.60796	70.56184	39.57317
k__Bacteria|p__Tenericutes	0.25201	0	0	0	0	0	0	0	0	0	0	0	0.05205	0	0	0.07331	0	0	0.11535	0	0	0	0	0	0.04276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota	0	0	0	0	0	0	0	0	0	0	0	0	0.05494	0	0	0.01099	0	0	0.09709	0	0	0.03102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Spirochaetes	0	0	0	0	0	0	0	0	0	0	0	0	0.02636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes	25.58367	26.34016	33.79498	19.52225	20.32246	35.49223	44.15921	39.53352	22.13121	50.80601	17.86754	9.83495	48.10946	52.18147	27.44604	22.53524	46.5619	43.58324	22.38655	49.6671	30.53874	28.25038	49.86186	38.73181	44.33155	41.22194	37.099	41.79614	36.29912	42.67277	38.74901	17.4031	17.06356	25.38565	16.61302	31.55064	17.37023	17.99331	22.58077	18.48794	41.85425	16.04897	22.38674	26.14349	31.17898	39.0137	18.8002	23.32803	40.00491	36.27303	29.8475	29.76577	30.24064	37.21175	19.5456	39.75602	11.11861	36.81101	19.63784	19.10739	26.5992	9.72042	15.39545	40.86903	29.59403	13.73225	38.61391	6.58617	28.11178
k__Bacteria|p__Fibrobacteres	0	0	0	0	0	0	0	0	0	0	0	0	0.03167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae	0	0	0	0	0	0	0	0	0	0	0	0	0.00609	0	0	0	0	0	0	0	0	0.00907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Planctomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0.00768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria	0.37719	2.41338	2.92991	0.22507	3.68327	3.12178	0.78034	2.43273	5.45629	0.41778	4.9812	8.04108	0.23308	1.22146	4.23578	0.80553	2.76423	5.05554	0.0745	3.01636	5.05416	0.39448	3.09885	3.4387	0.47057	4.42064	10.25637	0.62362	4.45281	4.16047	0.75853	3.13999	1.2656	1.45759	0.93745	0.69986	2.11669	1.27904	2.52166	2.13703	0.44148	0.96243	1.78204	2.30384	3.95245	0.72397	3.63728	2.71164	0.45123	3.08539	2.87047	3.44384	5.62959	2.23273	3.66154	4.93446	18.84943	1.0628	12.07826	8.81795	1.0341	16.27424	7.8188	1.4298	6.49001	16.36672	1.34218	13.99631	6.39208
k__Bacteria|p__Proteobacteria	9.58055	12.71083	15.11913	8.18337	13.87799	13.2301	19.05905	13.46175	9.32864	11.45109	9.75599	6.15011	14.18755	9.89055	8.61563	12.79122	17.53013	18.55042	6.48396	17.83934	15.72549	6.20639	23.5765	13.94917	13.08534	19.89748	7.30014	13.93075	15.50021	19.05288	13.29713	17.71545	17.81364	24.71058	20.46653	7.79755	15.48903	16.87721	15.07791	21.72036	13.79064	17.68251	15.69062	7.32781	9.76106	7.21217	7.44018	9.05521	9.95368	13.17031	9.50111	9.27031	15.9331	9.60258	8.27962	10.61306	19.17385	10.7411	18.47058	16.56007	6.88401	5.03184	17.87725	10.47389	10.03211	9.95426	13.7722	5.0624	21.84864
k__Bacteria|p__Deferribacteres	0.50223	0	0.47852	1.05156	0.02612	0.01696	0	0	0	0	0	0	0	0	0	0.01874	0	0	0.01353	0	0.61998	0.04193	0	0	0.07416	0.02509	0	0.07851	0.04101	0	0.01854	0.04518	0.01644	0.09419	0.39186	0	0.69257	0.03209	0.54193	0	0	1.47124	0.89414	0.18128	0	0	0.91697	0.01239	0	0	1.26864	0	0	0	0.90163	0.00593	0	0	0.085	0	0	0.03175	0.09543	0	0.05171	0	0	0	0.00817
k__Bacteria|p__Verrucomicrobia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34035	0	0	0	0	0	0	0	0.09102	0	0	0	0	1.28171	0	3.8724	0	0	0	3.31399	0	0	0.29112	0.0412	0	0.09866	0	0	0	2.50781	0.18491	2.26341	0	0	0.98037	0.30003	0	0.00354	0.27358	0	0.02782	0	0.34516	1.3085	0.02021	0.15904
k__Bacteria|p__Kiritimatiellaeota	0	0	0	0	0	0	0	0	0	0	0	0	0.03243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteria_unclassified	6.85191	9.79581	6.97851	7.4487	7.60709	4.65039	5.97497	5.39535	3.78838	3.848	5.61203	6.89988	3.67835	5.7692	4.23154	9.79909	6.44367	3.54399	10.65122	4.46266	10.34927	11.40321	4.41621	3.69023	7.32897	3.982	4.99995	7.69508	8.12877	6.79526	10.08334	13.46695	8.53546	8.08425	10.03703	12.57364	9.63522	12.33899	7.74899	9.71248	10.77311	11.08856	9.78754	13.99305	10.48495	10.47549	11.0907	13.44486	10.72365	7.86721	13.59436	8.66706	4.73795	13.94409	8.9754	7.40715	4.49467	21.94417	3.25886	11.19696	19.27622	3.35638	7.32241	9.59652	9.60722	2.97705	15.0897	3.77308	3.90714
k__Bacteria|p__Firmicutes|c__Bacilli	9.62532	4.52637	14.43555	9.32095	13.35599	16.97152	10.60889	13.88085	31.32021	17.12279	18.77879	32.80924	12.70338	7.18051	20.16854	9.91681	7.61898	14.52658	5.90182	13.83151	6.6059	21.14603	8.44241	23.55266	8.65386	13.41537	23.60288	11.56045	10.50588	8.14346	8.32884	1.55629	12.66646	13.31698	7.65293	9.70322	4.47987	2.95569	5.91711	13.49772	6.98945	2.4744	2.64737	5.30222	6.878	9.44419	4.48273	5.95533	7.9348	12.17988	4.11806	11.64252	7.57697	23.36254	5.90345	11.82328	11.55147	8.60418	15.73814	11.97625	3.86298	24.38959	10.49639	13.89667	12.60901	20.81225	8.87284	19.41741	11.81887
k__Bacteria|p__Firmicutes|c__CFGB2833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05994	0	0	0.09956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06375	0	0	0	0.02929	0	0.01851	0	0	0	0.05459	0	0	0.00709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9773	0.04667	0.04651	0.04968	0.27902	0	0.03518	0.08765	0.19077	0.00926	0.23576	0	0	0.3535	0	0	0.20142	0.17048	0	0.03767	0	0	0.41486	0	0	0.39363	0	0	0.25251	0.02512	0.02856	0.01208	0.00314	0	0	0	0	0	0	0.02148	0	0	0	0.08324	0	0.40777	0	0	0.1277	0	0	0.12725	0.25556	0	0	0	0.27643	0.26914	0.30207	0.27641	0	0.03288	0.04002	0	0.03099	0.07392	0.13077	0.09097	0.08201	0.51151
k__Bacteria|p__Firmicutes|c__CFGB9960	0.19225	0	0	0.00335	0	0	0.00251	0	0	0.00096	0	0	0.00921	0	0	0.27068	0	0	0.34019	0	0	0	0	0	0.05526	0	0	0	0	0	0.01934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06913	0	0	0	0	0.01793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB8356	0	0	0	0	0	0	0	0	0	0	0	0	0.03794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1479	0	0.10141	0.02672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01196	0	0	0	0.14646	0	0.09442	1.64506	0.66798	1.97686	0	0.68439	1.92308	1.00474	1.17743	0	1.30609	1.35215	2.76437	0.39993	0	0.30908	2.85065	0	0	1.79368	1.31582	0.04817	0	0.33538	0.27668	0.45408	0.0027	0	0	0	0.12973	0.3005	0	0.38367	0	0.35289	0	0.01821
k__Bacteria|p__Firmicutes|c__CFGB9542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01087	0	0	0	0	0	0.00926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9622	0	0.07431	0.10061	0	0.02218	0.08546	0.02922	0	0	0	0	0	0	0.11217	0	0.06295	0	0.00409	0	0.0422	0	0	0.01167	0	0	0	0.02762	0	0.01146	0	0.00793	0	0.00534	0	0	0	0	0	0.00867	0	0.00925	0	0	0.00956	0.05313	0.00183	0.0101	0	0.00717	0	0	0.08524	0.18392	0.0238	0.14169	0	0	0.03716	0.04832	0	0	0.0726	0	0.03066	0	0.03053	0	0	0.02074
k__Bacteria|p__Firmicutes|c__CFGB9827	0.12853	0.0496	0	0.18882	0	0	0.0281	0	0	0	0	0	0.05563	0	0	0.34315	0	0	0.08972	0	0	0.09615	0	0	0.04893	0	0	0.02262	0	0	0.08179	0	0.07519	0	0.05068	0.24612	0.01807	0.00482	0	0	0.01674	0.11194	0.02757	0.0888	0	0.03919	0.01933	0.04793	0.10687	0	0.0546	0	0	0	0.07626	0	0	0.02537	0	0	0.27393	0	0	0.00201	0	0	0.04763	0	0.02821
k__Bacteria|p__Firmicutes|c__CFGB9657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07028	0	0.00505	0	0	0	0.03502	0	0	0	0.06864	0	0	0.15151	0	0.25372	0	0	0	0	1.29318	0	0	0	0	0.06167	0	0	0	0	0.07143	0	0	0.28324	0	0	0	0	0	0	0	0	0.06909	0	0	0	0	0	0	0	0	0.04615	0	0
k__Bacteria|p__Firmicutes|c__CFGB9919	0	0	0	0	0	0	0	0	0	0.01493	0	0	0.92548	0	0	0.08237	0	0	0.60825	0	0	0.42106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB8152	0.73305	1.35304	0.06916	2.24881	0	0.03989	0.47746	1.77998	0.26	0.21589	0	0.35264	0.06482	3.27218	0	2.86335	1.41857	0	2.19237	0	0	0.62984	0	0.01239	0.24708	0	0	0.65232	0.76752	1.09038	0.41884	0.14599	0.26809	0.82015	0.23874	0.45534	0.49515	0.18556	0.13857	0	0.02263	0.17261	0.24727	0	0	0.01661	0	0	0.01066	0	0	0	0	0	0	0.7976	0.19762	0.07346	0.08095	0.5333	0.03944	0.0109	0.47446	0.00868	1.61789	0	0.09984	0.14313	0.11226
k__Bacteria|p__Firmicutes|c__CFGB8294	0	0	0	0	0	0	0	0	0	0	0	0	0.03419	0	0	0	0	0	0.01277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11458	0	0.14081	0.04612	0	0.15567	0.02721	0.01858	0	0.0025	0.42887	0.1181	0	0.14444	0	0.0824	0.07924	0.05955	0.12912	0.49843	0.07602	0.08907	0.35338	0.03246	0.30386	0	0	0	0	0.06722	0	0	0.02497	0.29679	0	0	0.17809	0	0
k__Bacteria|p__Firmicutes|c__CFGB9633	0.17705	0	0	0	0	0	0	0	0	0	0	0.01079	0.02983	0.00724	0	0	0	0	0	0	0.05749	0	0	0.13254	0.03847	0	0.15841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02112	0	0.1488	0	0	0	0	0	0.11726	0	0	0	0.13426	0	0	1.04719	0	0	0.44063	0	0	0	0	0.06042
k__Bacteria|p__Firmicutes|c__CFGB8280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB8213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB6645	0.18372	0.64265	0.62157	0.11013	1.18176	2.37967	0	0.54653	0.76568	0.00609	0.13098	1.19746	0.02692	0.88265	0.38314	0.38177	1.00636	0.33102	0.07018	0.92916	4.63698	0.11896	0.83306	0.73708	0.11485	0.76363	1.00613	0.04513	0	0.12297	0	1.95102	2.78004	1.78974	3.7583	0	4.5679	4.419	2.08479	3.22439	0.13523	3.03928	2.68995	3.75132	0.49991	0.10519	1.91319	1.84025	0.37116	0.04073	2.09014	0.63375	0.19394	0	1.84765	0.1658	0.27141	0	0	0.29127	0	0.10042	0.79683	0	0.81483	0	0	0	0.02429
k__Bacteria|p__Firmicutes|c__CFGB8241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9479	0.24499	0	0	0.38569	0	0	0.18909	0	0	0.09994	0	0	0.08574	0	0	0.13621	0	0	0.47139	0	0	0.13936	0	0	0.12794	0	0	0.15601	0	0	0.29771	0	0	0	0	0.44034	0	0	0	0	0	0	0	0	0	0.209	0	0	0.1775	0	0	0	0	0.07111	0	0	0	0	0	0	0.0482	0	0	0.08299	0	0	0.0393	0	0
k__Bacteria|p__Firmicutes|c__CFGB6233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB8214	0	0	0	0	0	0	0	0	0	0.18592	0	0	0.16325	0	0	0.17821	0	0	0.21508	0	0	0.83878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1494	0.12368	0	0	0.03456	0	0	0	0.02001	0	0.31856	0	0	0.00335	0	0	0.0135	0.11966	0	2.72868	0	0	0.15989	0	0	0.00489	0	0	0.00534	0.02446	0.01124	0	0	0	0	0	0	1.0063	0	0	0	0	0	0	0.0243	0	2.79203	3.04275	0.12117	0.2832	0	0.01522	0	0	0	0.83796	0.0576	0.00618	0	0	0.68192	0.04532	0	0.44019	0	0.76934	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB8207	0	0	0	0	0	0	0	0	0	0	0	0	0.30955	0	0	0.02776	0	0	0.25551	0	0	0.19817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9382	3.41889	0	0.00809	1.37828	0	0.00453	6.88638	0.01419	0.00549	6.40226	0	0	5.8517	0	0	2.94915	0.0934	1.35096	1.54486	0.13514	0.02494	1.8938	0.05946	0.1114	3.52896	1.35604	0.04152	4.65441	0.1479	0.0777	4.88634	0	0.10522	0.16043	0.09235	3.64281	0	0.04238	0.07394	0.17763	4.90631	0.03037	0.0867	0.38597	1.23567	3.62483	0.30898	0.4336	4.25117	3.06416	0.54219	1.1201	1.8806	3.20278	1.04054	0.04625	0.07919	3.57167	0	0.05584	1.96536	0	0.02403	3.90118	0.00456	0	3.96819	0	0
k__Bacteria|p__Firmicutes|c__CFGB9916	0	0	0	0	0	0	0	0	0	0	0	0	0.0034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB1227	0	0	0	0	0	0	0.0242	0	0	0	0	0	0	0	0	0	0.03639	0	0	0	0	0	0	0	0	0.01043	0.04695	0	0	0	0.00765	0	0	0	0	0	0	0	0	0	0.00174	0	0	0	0.01391	0	0	0	0	0	0	0	0	0	0	0.0158	0	0	0	0	0	0	0	0	0.0228	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB8140	0	0	0	0	0	0	0	0	0	0	0	0	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB8357	0	0	0	0	0	0	0	0	0	0	0	0	0.00147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9507	0	0	0	0.08319	0	0	0	0	0	0	0	0	0	1.5936	0	0.10111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06532	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02746	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB3297	0	1.99238	2.68266	0	0	1.36275	0	2.13825	0.16751	0	0.0856	0.21491	0	1.21427	0.29523	0	0.86758	0.65562	0	0.87839	0.44028	0	0.82756	1.64357	0	0.85297	1.0234	0	0.6811	0.05958	0	0.16786	1.78257	2.51058	2.15638	0	1.56435	1.49235	1.35904	1.74882	0	1.32894	1.43059	2.78518	3.56754	0	0.24763	1.90586	0	0	2.64248	3.47675	2.04135	0	1.53916	2.76455	1.49771	0	1.31678	0.21943	0	0.45037	1.35027	0	1.92351	0.68469	0.10363	0.66857	0.86473
k__Bacteria|p__Firmicutes|c__CFGB8148	0	0	0	0	0	0	0	0	0	0	0	0	0.0041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9660	0.00511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88116	0	0	0.09598	0	0	0	0	0	0	0	0	0	0	0	1.3258	0	0	0	0	0	0.01892	0	0
k__Bacteria|p__Firmicutes|c__CFGB3154	0.03775	0	0	0	0	0	0	0	0	0	0	0	0.07295	0	0	0.00763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03447	0	0	0	0	0.12059	0	0	0	0	0	0	0.09058	0	0	0	0	0	0.00527	0	0	0	0	0	0	0	0	0.06443	0	0	0.0167	0	0	0.01702	0	0	0.05767	0	0
k__Bacteria|p__Firmicutes|c__CFGB9506	0.00603	0	0	0.29708	0	0	0	0	0	0	0	0	0	0	0	0.15598	0	0	0.01476	0	0	0	0	0	0	0	0	0.03069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22394	0	0	0	0.02842	0	0	0	0	0	0	0	0	0	0.0475	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9659	1.04591	0	0	3.46489	15.63675	0	0.00658	0	0	0.02843	3.82685	0	0.28604	0	4.25757	0.71152	0.25342	0	0	0	0.05724	0.01072	0	0.1955	0.40056	0	0.03771	1.82548	0	0	2.45872	13.75966	0	0	0	4.74121	9.3661	0	5.90478	0	0.21839	0	0	0	0	1.91343	0	0	5.43644	0	0	0	0	0	0	0	0	0.01406	0	0	0	0	0	0	0	0	0	0	0
